,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,census_fips,price,crime_count,census_tract_fips
333,BxKSb01c9VVKxft7zm900w,la-rosita-detroit,La Rosita,https://s3-media1.fl.yelpcdn.com/bphoto/inPWwa9fJQg_kvB-tVD-Bw/o.jpg,False,https://www.yelp.com/biz/la-rosita-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,16,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.0,"{'latitude': 42.334859, 'longitude': -83.142002}","['pickup', 'delivery']","{'address1': '7849 McGraw St', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48210', 'country': 'US', 'state': 'MI', 'display_address': ['7849 McGraw St', 'Detroit, MI 48210']}",13132973145.0,(313) 297-3145,5193.928363457762,261635262002001.0,$,0.0,526200
334,nhwsYU5R-sQ78H3O20s3TA,great-lakes-coffee-detroit-2,Great Lakes Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/5cJOyf1CaoyKvb7ULRVGBA/o.jpg,False,https://www.yelp.com/biz/great-lakes-coffee-detroit-2?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",5.0,"{'latitude': 42.329538, 'longitude': -83.046048}",[],"{'address1': '500 Griswold St', 'address2': '', 'address3': 'Guardian Coffee Shop', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['500 Griswold St', 'Guardian Coffee Shop', 'Detroit, MI 48226']}",12487450000.0,(248) 745-0000,5195.025851737707,261635208001024.0, ,0.0,520800
335,vtoC07fiHVDGjgSgas4URw,peets-coffee-detroit,Peet's Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/NhW09zw1cDpoJkUdm4CH_Q/o.jpg,False,https://www.yelp.com/biz/peets-coffee-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 42.329528173746255, 'longitude': -83.04608161869389}",[],"{'address1': '511 Woodward Ave', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['511 Woodward Ave', 'Detroit, MI 48226']}",,,5194.839322613981,261635208001024.0, ,0.0,520800
336,pQo-2odaros4eAMjTGPXOw,green-room-salad-bar-detroit,Green Room Salad Bar,https://s3-media1.fl.yelpcdn.com/bphoto/ZTISH-RwzAZxSgBL3GriQA/o.jpg,False,https://www.yelp.com/biz/green-room-salad-bar-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,35,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 42.329538, 'longitude': -83.046048}",[],"{'address1': '500 Griswold', 'address2': 'Suite 220', 'address3': '', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['500 Griswold', 'Suite 220', 'Detroit, MI 48226']}",13139639565.0,(313) 963-9565,5195.025851737707,261635208001024.0,$,0.0,520800
337,G28_p5q7RnAbeJnIc-XQww,floods-bar-and-grille-detroit,Floods Bar & Grille,https://s3-media1.fl.yelpcdn.com/bphoto/2dwAAZug6-BlbgP-lN1Ypg/o.jpg,False,https://www.yelp.com/biz/floods-bar-and-grille-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,144,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 42.3341083, 'longitude': -83.0401243}","['pickup', 'delivery']","{'address1': '731 St Antoine St', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['731 St Antoine St', 'Detroit, MI 48226']}",13139631090.0,(313) 963-1090,5195.904374556306,261635172002039.0,$$,0.0,517200
338,RjttEHJLID6HzgT9DLQBbg,greenwich-time-pub-detroit,Greenwich Time Pub,https://s3-media3.fl.yelpcdn.com/bphoto/uMXP59BCknifmDayRZDBoQ/o.jpg,False,https://www.yelp.com/biz/greenwich-time-pub-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,36,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 42.33121, 'longitude': -83.04379}",['delivery'],"{'address1': '130 Cadillac Sq', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['130 Cadillac Sq', 'Detroit, MI 48226']}",13139617885.0,(313) 961-7885,5196.283321523497,261635172002062.0,$,0.0,517200
339,HCRzmFVOYiGSvYR43rWVPA,mr-fish-detroit,Mr Fish,https://s3-media2.fl.yelpcdn.com/bphoto/hWl1dizZqnwcTZzSfzi9iw/o.jpg,False,https://www.yelp.com/biz/mr-fish-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,26,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",3.5,"{'latitude': 42.35039, 'longitude': -83.02973}",['delivery'],"{'address1': '2629 E Vernor Hwy', 'address2': None, 'address3': None, 'city': 'Detroit', 'zip_code': '48207', 'country': 'US', 'state': 'MI', 'display_address': ['2629 E Vernor Hwy', 'Detroit, MI 48207']}",13132593000.0,(313) 259-3000,5199.827967053353,261635168001046.0,$,4.0,516800
340,3ooGL0trkx76VDGvfcSmTQ,happys-pizza-detroit-5,Happy's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/58jXivnNgsZ3UqLANYqH3A/o.jpg,False,https://www.yelp.com/biz/happys-pizza-detroit-5?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,9,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.5,"{'latitude': 42.3934852, 'longitude': -83.1401096}","['pickup', 'delivery']","{'address1': '14365 Livernois Ave', 'address2': None, 'address3': None, 'city': 'Detroit', 'zip_code': '48238', 'country': 'US', 'state': 'MI', 'display_address': ['14365 Livernois Ave', 'Detroit, MI 48238']}",13138342222.0,(313) 834-2222,5311.676196470858,261635365001002.0, ,5.0,536500
341,8LHP9rkKkp6lpg7G5y9tMQ,subway-detroit-99,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/uLHXQxp-I4U-E6z2NRsNEA/o.jpg,False,https://www.yelp.com/biz/subway-detroit-99?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.0,"{'latitude': 42.3933466305542, 'longitude': -83.140315827208}","['pickup', 'delivery']","{'address1': '14363 Livernois', 'address2': None, 'address3': None, 'city': 'Detroit', 'zip_code': '48238', 'country': 'US', 'state': 'MI', 'display_address': ['14363 Livernois', 'Detroit, MI 48238']}",13133973099.0,(313) 397-3099,5315.502990871879,261635365001002.0, ,5.0,536500
342,1McRF2wCBXrBmtmtxZCheA,mcdonalds-detroit-34,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/om1YkiIOp-8NIHwn2xQ6ng/o.jpg,False,https://www.yelp.com/biz/mcdonalds-detroit-34?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,11,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.0,"{'latitude': 42.3158, 'longitude': -83.10593}",['delivery'],"{'address1': '6003 W Vernor Hwy', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48209', 'country': 'US', 'state': 'MI', 'display_address': ['6003 W Vernor Hwy', 'Detroit, MI 48209']}",13138493070.0,(313) 849-3070,5317.6762910998405,261635232003000.0,$,2.0,523200
343,6D58lra4z9K5IxU4gs2zRA,dunkin-highland-park-4,Dunkin,https://s3-media3.fl.yelpcdn.com/bphoto/0hpLPNHzsiHq0VFVBOR14w/o.jpg,False,https://www.yelp.com/biz/dunkin-highland-park-4?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",5.0,"{'latitude': 42.40970644976129, 'longitude': -83.1006553}",['delivery'],"{'address1': '15109 Woodward Ave', 'address2': '', 'address3': None, 'city': 'Highland Park', 'zip_code': '48203', 'country': 'US', 'state': 'MI', 'display_address': ['15109 Woodward Ave', 'Highland Park, MI 48203']}",13133482387.0,(313) 348-2387,5317.960968819368,261635598003001.0, ,0.0,559800
344,FZnsqDn-j-oH2rsvocmzFg,amar-pizza-hamtramck,Amar Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/Cr7n8tGQz_HI2TlaS4LKyg/o.jpg,False,https://www.yelp.com/biz/amar-pizza-hamtramck?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,131,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]",4.5,"{'latitude': 42.406071, 'longitude': -83.0642868}","['pickup', 'delivery']","{'address1': '12195 Joseph Campau', 'address2': None, 'address3': '', 'city': 'Hamtramck', 'zip_code': '48212', 'country': 'US', 'state': 'MI', 'display_address': ['12195 Joseph Campau', 'Hamtramck, MI 48212']}",13133660980.0,(313) 366-0980,5323.085979327783,261635521004000.0,$,0.0,552100
345,qwIVuWqqCk8A_XtXC08cTQ,tim-hortons-highland-park,Tim Hortons,https://s3-media2.fl.yelpcdn.com/bphoto/M-gFliiXEdPIOF0h9mSUZA/o.jpg,False,https://www.yelp.com/biz/tim-hortons-highland-park?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,5,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2.0,"{'latitude': 42.4109129, 'longitude': -83.1008563}",['delivery'],"{'address1': '15109 Woodward Ave', 'address2': '', 'address3': None, 'city': 'Highland Park', 'zip_code': '48203', 'country': 'US', 'state': 'MI', 'display_address': ['15109 Woodward Ave', 'Highland Park, MI 48203']}",13138688000.0,(313) 868-8000,5326.311363492303,261635598003000.0, ,0.0,559800
346,TzHM2i7snHRs4EfKdysHJw,china-house-detroit,China House,https://s3-media4.fl.yelpcdn.com/bphoto/Jt4VraCoYzkHAoryDuAxqA/o.jpg,False,https://www.yelp.com/biz/china-house-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,7,"[{'alias': 'chinese', 'title': 'Chinese'}]",2.0,"{'latitude': 42.3934486, 'longitude': -83.1401063}",['pickup'],"{'address1': '14361 Livernois Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48238', 'country': 'US', 'state': 'MI', 'display_address': ['14361 Livernois Ave', 'Detroit, MI 48238']}",13139358888.0,(313) 935-8888,5326.64195595416,261635365001002.0, ,5.0,536500
347,YOBBU32wlDd2bMHbsHsHSg,wingstop-detroit-4,Wingstop,https://s3-media4.fl.yelpcdn.com/bphoto/D_YtlNQc11QKnhQhV3OZ4Q/o.jpg,False,https://www.yelp.com/biz/wingstop-detroit-4?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,7,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'latitude': 42.316031100000004, 'longitude': -83.10821449594306}",[],"{'address1': '6166 W Vernor Hwy', 'address2': None, 'address3': None, 'city': 'Detroit', 'zip_code': '48209', 'country': 'US', 'state': 'MI', 'display_address': ['6166 W Vernor Hwy', 'Detroit, MI 48209']}",13137519464.0,(313) 751-9464,5349.1723119209,261635232001008.0, ,3.0,523200
348,Po9GONVjnCEtyeQidOmRhQ,monument-to-joe-louis-detroit,Monument to Joe Louis,https://s3-media1.fl.yelpcdn.com/bphoto/l9vDVJi5j8KBjwLhiVGmCg/o.jpg,False,https://www.yelp.com/biz/monument-to-joe-louis-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,17,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,"{'latitude': 42.3286507, 'longitude': -83.044535}",[],"{'address1': '5 Woodward Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['5 Woodward Ave', 'Detroit, MI 48226']}",,,5353.856193252187,261635208001038.0, ,5.0,520800
349,vGUR8liyMqKv0K0DPW_GPQ,bangkok-crossing-detroit-3,Bangkok Crossing,https://s3-media1.fl.yelpcdn.com/bphoto/AsEhv-aLv7CMUXxZBVizqg/o.jpg,False,https://www.yelp.com/biz/bangkok-crossing-detroit-3?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,3,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 42.33051, 'longitude': -83.04165}",[],"{'address1': '333 E Jefferson', 'address2': 'Ste 270', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['333 E Jefferson', 'Ste 270', 'Detroit, MI 48226']}",,,5382.984255817166,261635172002024.0, ,2.0,517200
350,loPaqMh6pX9PWTyPnpFaJw,applebees-grill-bar-detroit-2,Applebee's Grill + Bar,https://s3-media1.fl.yelpcdn.com/bphoto/qfcWJTcou_RltMiej0WgFw/o.jpg,False,https://www.yelp.com/biz/applebees-grill-bar-detroit-2?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,53,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",2.5,"{'latitude': 42.33051, 'longitude': -83.04165}",['delivery'],"{'address1': '333 E Jefferson Ave', 'address2': None, 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['333 E Jefferson Ave', 'Detroit, MI 48226']}",13138795141.0,(313) 879-5141,5382.984255817166,261635172002024.0, ,2.0,517200
351,0ojoJyFzvm_yFLzGuc9uMQ,ihop-detroit-5,IHOP,https://s3-media3.fl.yelpcdn.com/bphoto/5V_9_0z8DG1WeFqItUGtXQ/o.jpg,False,https://www.yelp.com/biz/ihop-detroit-5?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,48,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 42.33051, 'longitude': -83.04165}",[],"{'address1': '333 E Jefferson Ave', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['333 E Jefferson Ave', 'Detroit, MI 48226']}",13138795141.0,(313) 879-5141,5382.984255817166,261635172002024.0,$$,2.0,517200
352,MhV73ERgrhwzNGvmwU7ZFw,coronados-southwest-tacos-detroit,Coronados Southwest Tacos,https://s3-media1.fl.yelpcdn.com/bphoto/kf5Ef10YSTJmdxjteq32Dw/o.jpg,False,https://www.yelp.com/biz/coronados-southwest-tacos-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",5.0,"{'latitude': 42.315470740015854, 'longitude': -83.10707787138709}","['pickup', 'delivery']","{'address1': '6117 Vernor Hwy', 'address2': None, 'address3': '', 'city': 'Detroit', 'zip_code': '48209', 'country': 'US', 'state': 'MI', 'display_address': ['6117 Vernor Hwy', 'Detroit, MI 48209']}",13137590663.0,(313) 759-0663,5385.562006651193,261635232003001.0, ,0.0,523200
353,Az0mXaN_Pv_U06LWcLY0aw,transcending-detroit,Transcending,https://s3-media4.fl.yelpcdn.com/bphoto/3qX6vMmvkDTu97Fr7y1fmg/o.jpg,False,https://www.yelp.com/biz/transcending-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,3,"[{'alias': 'publicart', 'title': 'Public Art'}]",4.5,"{'latitude': 42.32864, 'longitude': -83.04384}",[],"{'address1': '1 Hart Plz', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1 Hart Plz', 'Detroit, MI 48226']}",,,5386.085204466746,261635172002068.0, ,0.0,517200
354,59nIHwwrsPe0oNH5lHr_GQ,detroit-skyline-mural-detroit,Detroit Skyline Mural,https://s3-media3.fl.yelpcdn.com/bphoto/D3IE9Sh-krH5VcGtDLuNwQ/o.jpg,False,https://www.yelp.com/biz/detroit-skyline-mural-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'publicart', 'title': 'Public Art'}]",4.0,"{'latitude': 42.32864, 'longitude': -83.04384}",[],"{'address1': '1 Hart Plz', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1 Hart Plz', 'Detroit, MI 48226']}",,,5386.085204466746,261635172002068.0, ,0.0,517200
355,NLrDfMxvdPwe43rjJQ_DLA,horace-e-dodge-and-son-memorial-fountain-detroit,Horace E Dodge and Son Memorial Fountain,https://s3-media3.fl.yelpcdn.com/bphoto/jNgGjldBmYu51ooo8yWQlQ/o.jpg,False,https://www.yelp.com/biz/horace-e-dodge-and-son-memorial-fountain-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,3,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,"{'latitude': 42.32864, 'longitude': -83.04384}",[],"{'address1': '1 Hart Plz', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48226', 'country': 'US', 'state': 'MI', 'display_address': ['1 Hart Plz', 'Detroit, MI 48226']}",,,5386.085204466746,261635172002068.0, ,0.0,517200
356,KZ6Sslp4jmdTQLBXEZvDtA,forty-two-degrees-north-detroit-2,Forty-Two Degrees North,https://s3-media4.fl.yelpcdn.com/bphoto/wp2uWvepthA8NLgne9YoHw/o.jpg,False,https://www.yelp.com/biz/forty-two-degrees-north-detroit-2?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,11,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 42.3351995548723, 'longitude': -83.0367279052734}",[],"{'address1': '100 Renaissance Ctr', 'address2': '', 'address3': 'Detroit Marriott at the Renaissance Center', 'city': 'Detroit', 'zip_code': '48243', 'country': 'US', 'state': 'MI', 'display_address': ['100 Renaissance Ctr', 'Detroit Marriott at the Renaissance Center', 'Detroit, MI 48243']}",13135688699.0,(313) 568-8699,5388.18353261682,261635171001006.0,$$,0.0,517100
357,SXKqesUnFlPrSpQySW69Og,edge-of-the-city-bar-and-grille-detroit,EDGE Of The City Bar & Grille,https://s3-media1.fl.yelpcdn.com/bphoto/tDhoLfEsMHJMETyA06becg/o.jpg,False,https://www.yelp.com/biz/edge-of-the-city-bar-and-grille-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",5.0,"{'latitude': 42.3520389385942, 'longitude': -83.1550249395728}",[],"{'address1': '8748 Tireman Ave', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48204', 'country': 'US', 'state': 'MI', 'display_address': ['8748 Tireman Ave', 'Detroit, MI 48204']}",13139333327.0,(313) 933-3327,5388.11456042805,261635347001009.0, ,0.0,534700
358,SMRP2kX9MgxTPA578Mmtuw,88-avenue-hamtramck,88 Avenue,,False,https://www.yelp.com/biz/88-avenue-hamtramck?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'bars', 'title': 'Bars'}]",5.0,"{'latitude': 42.4014091491699, 'longitude': -83.0515594482422}",[],"{'address1': '10200 Conant St', 'address2': '', 'address3': '', 'city': 'Hamtramck', 'zip_code': '48212', 'country': 'US', 'state': 'MI', 'display_address': ['10200 Conant St', 'Hamtramck, MI 48212']}",13138710550.0,(313) 871-0550,5391.300420989972,261635524002006.0, ,0.0,552400
359,1B4sQ0hjVh6u41-0cVI78A,leftys-cheesesteak-hoagies-detroit-2,Lefty's Cheesesteak Hoagies,https://s3-media2.fl.yelpcdn.com/bphoto/gSizpChGhsyYDIyBlpvywg/o.jpg,False,https://www.yelp.com/biz/leftys-cheesesteak-hoagies-detroit-2?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,3,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}]",1.5,"{'latitude': 42.3155651, 'longitude': -83.1077097}","['pickup', 'delivery']","{'address1': '6171 Vernor Hwy', 'address2': None, 'address3': None, 'city': 'Detroit', 'zip_code': '48209', 'country': 'US', 'state': 'MI', 'display_address': ['6171 Vernor Hwy', 'Detroit, MI 48209']}",13135513930.0,(313) 551-3930,5391.922359256846,261635232003001.0, ,0.0,523200
360,VgxXjIyzsI47xei2pJnI6g,rice-bowl-express-detroit,Rice Bowl Express,https://s3-media2.fl.yelpcdn.com/bphoto/blOJr2VV9LGQ75wO7yEM5Q/o.jpg,False,https://www.yelp.com/biz/rice-bowl-express-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,8,"[{'alias': 'chinese', 'title': 'Chinese'}]",2.0,"{'latitude': 42.3296335826831, 'longitude': -83.0400939646958}",['pickup'],"{'address1': '100 Renaissance Ctr', 'address2': None, 'address3': None, 'city': 'Detroit', 'zip_code': '48243', 'country': 'US', 'state': 'MI', 'display_address': ['100 Renaissance Ctr', 'Detroit, MI 48243']}",13132593200.0,(313) 259-3200,5547.411010645419,261635172002073.0,$,0.0,517200
361,KkvdJ47j1YW5FDBYdd0VRg,burger-king-detroit-26,Burger King,https://s3-media2.fl.yelpcdn.com/bphoto/k8rVNpRPlec0e3fVOQisQQ/o.jpg,False,https://www.yelp.com/biz/burger-king-detroit-26?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,9,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'latitude': 42.3296720683602, 'longitude': -83.0399835423279}",['delivery'],"{'address1': 'Renaissance Ctr', 'address2': 'Ste A-1042', 'address3': '', 'city': 'Detroit', 'zip_code': '48243', 'country': 'US', 'state': 'MI', 'display_address': ['Renaissance Ctr', 'Ste A-1042', 'Detroit, MI 48243']}",13135522800.0,(313) 552-2800,5551.445602909034,261635172002073.0,$,0.0,517200
362,11M5GNKTf2aGyDeG3KZ1Vw,the-real-boss-detroit,The Real Boss,https://s3-media3.fl.yelpcdn.com/bphoto/N-cG6HDwhFLTQvd5hjC4-w/o.jpg,False,https://www.yelp.com/biz/the-real-boss-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,3,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.0,"{'latitude': 42.3162642, 'longitude': -83.1168215}",[],"{'address1': '6700 Dix St', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48209', 'country': 'US', 'state': 'MI', 'display_address': ['6700 Dix St', 'Detroit, MI 48209']}",,,5554.491513609651,261639842001001.0, ,4.0,984200
